status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,650000.0,9.0,7.0,0.46,"Km 105 Camino Cesar Gomez, Mayaguez, PR, 00680",Km 105 Camino Cesar Gomez,Mayaguez,Puerto Rico,680.0,3709.0,
for_sale,400000.0,,,0.99,"Carretera 111 Km 12 6 Barrio Capa Moca, Moca, PR, 00676",Carretera 111 Km 12 6 Barrio Capa Moca,Moca,Puerto Rico,676.0,43082.0,
for_sale,55000.0,,,0.2,"Km 7 8 Carretera # 130, Hatillo, PR, 00659",Km 7 8 Carretera # 130,Hatillo,Puerto Rico,659.0,,
for_sale,62000.0,,,0.21,"Km 7 8 Carr # 130, Hatillo, PR, 00659",Km 7 8 Carr # 130,Hatillo,Puerto Rico,659.0,,
for_sale,391000.0,,,20.4,"1 Pr Km Bo Hormigueros Lot 2, Hormigueros, PR, 00660",1 Pr Km Bo Hormigueros Lot 2,Hormigueros,Puerto Rico,660.0,,
for_sale,95000.0,5.0,2.0,0.16,"113 Bo Cacao Carr 113 Km 11 9 Int, Quebradillas, PR, 95000",113 Bo Cacao Carr 113 Km 11 9 Int,Quebradillas,Puerto Rico,95000.0,1757.0,
for_sale,64900.0,,,0.29,"Bo Membrillo, Camuy, PR, 00627",Bo Membrillo,Camuy,Puerto Rico,627.0,,
for_sale,380000.0,,,18.45,"Calle N Finca De 19 Cuerdas En El Bo Campo Alegre En Hatillo, Hatillo, PR, 00659",Calle N Finca De 19 Cuerdas En El Bo Campo Alegre En Hatillo,Hatillo,Puerto Rico,659.0,,
for_sale,350000.0,,,10.68,"Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo, Hatillo, PR, 00659",Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo,Hatillo,Puerto Rico,659.0,,
for_sale,159000.0,,,0.44,"Km Hm 5 1 Carr 3349 Striker St, Mayaguez, PR, 00680",Km Hm 5 1 Carr 3349 Striker St,Mayaguez,Puerto Rico,680.0,,
for_sale,835000.0,,,17.97,"1 Pr, Hormigueros, PR, 00660",1 Pr,Hormigueros,Puerto Rico,660.0,,
for_sale,155000.0,,,5.78,"Km 4 5 Carr # 362, San German, PR, 00683",Km 4 5 Carr # 362,San German,Puerto Rico,683.0,,
for_sale,130000.0,3.0,2.0,0.1,"Pp1 Alturas De San Jose 19 St Sabana Grande 00637 Pr # PP1, Sabana Grande, PR, 00637",Pp1 Alturas De San Jose 19 St Sabana Grande 00637 Pr # PP1,Sabana Grande,Puerto Rico,637.0,1290.0,
for_sale,300000.0,8.0,4.0,0.45,"Pr, Sabana Grande, PR, 00637",Pr,Sabana Grande,Puerto Rico,637.0,2852.0,
for_sale,54900.0,5.0,2.0,1.21,"328 Km 2 3 Bo Rayos Guaras, Sabana Grande, PR, 00637",328 Km 2 3 Bo Rayos Guaras,Sabana Grande,Puerto Rico,637.0,1898.0,
for_sale,250000.0,2.0,1.0,0.2,"121 Km Hm 6 9 Solar 1 Bo Susua, Sabana Grande, PR, 00637",121 Km Hm 6 9 Solar 1 Bo Susua,Sabana Grande,Puerto Rico,637.0,1275.0,
for_sale,435000.0,3.0,3.0,0.36,"0.6 Carretera 363 Km, Sabana Grande, PR, 00637",0.6 Carretera 363 Km,Sabana Grande,Puerto Rico,637.0,20132.0,
for_sale,80000.0,,,0.15,"Susua Unit Lote Lot 4, Sabana Grande, PR, 00637",Susua Unit Lote Lot 4,Sabana Grande,Puerto Rico,637.0,,
for_sale,575000.0,,,262.0,"1 366, Sabana Grande, PR, 00637",1 366,Sabana Grande,Puerto Rico,637.0,,
for_sale,125000.0,8.0,5.0,0.09,"16 Calle Rosa Sg-16 Urbanizacion Valle Hermoso Sur, Hormigueros, PR, 00660",16 Calle Rosa Sg-16 Urbanizacion Valle Hermoso Sur,Hormigueros,Puerto Rico,660.0,2000.0,
for_sale,200000.0,4.0,3.0,0.24,"Pr, Arecibo, PR, 00612",Pr,Arecibo,Puerto Rico,612.0,3413.0,
for_sale,115000.0,3.0,2.0,,"311 Carretera 311 Km 0 2 Unit 203, Cabo Rojo, PR, 00623",311 Carretera 311 Km 0 2 Unit 203,Cabo Rojo,Puerto Rico,623.0,1205.0,
for_sale,95000.0,2.0,2.0,0.15,"2 Calle E, Guanica, PR, 00653",2 Calle E,Guanica,Puerto Rico,653.0,1393.0,
for_sale,115000.0,3.0,2.0,0.09,"55 Doncella St, Mayaguez, PR, 00680",55 Doncella St,Mayaguez,Puerto Rico,680.0,1760.0,
for_sale,250000.0,4.0,2.0,0.08,"36 Calle Betances, Cabo Rojo, PR, 00623",36 Calle Betances,Cabo Rojo,Puerto Rico,623.0,3052.0,
for_sale,150000.0,7.0,4.0,0.49,"Pr # 6609, Arecibo, PR, 00612",Pr # 6609,Arecibo,Puerto Rico,612.0,800.0,
for_sale,190000.0,5.0,5.0,0.08,"1 Calle Reinaldo Santiago # 24, Mayaguez, PR, 00680",1 Calle Reinaldo Santiago # 24,Mayaguez,Puerto Rico,680.0,1600.0,
for_sale,87000.0,3.0,1.0,0.04,"10 Calle Enrique Koppisch, Mayaguez, PR, 00682",10 Calle Enrique Koppisch,Mayaguez,Puerto Rico,682.0,,
for_sale,225000.0,3.0,2.0,0.21,"Aguada Bo Guayabo, Aguada, PR, 00603",Aguada Bo Guayabo,Aguada,Puerto Rico,603.0,1565.0,
for_sale,235000.0,4.0,4.0,0.22,"10 Calle Carrau # 3351, Mayaguez, PR, 00680",10 Calle Carrau # 3351,Mayaguez,Puerto Rico,680.0,3450.0,
for_sale,79000.0,5.0,2.0,0.12,"90 # A10, Utuado, PR, 00641",90 # A10,Utuado,Puerto Rico,641.0,1620.0,
for_sale,300000.0,5.0,3.0,7.46,"Pr 120 Bo Maravilla Sur K M # 335, Las Marias, PR, 00670",Pr 120 Bo Maravilla Sur K M # 335,Las Marias,Puerto Rico,670.0,5403.0,
for_sale,575000.0,3.0,2.0,3.88,"5.8 Carr 435 Km # 58, San Sebastian, PR, 00685",5.8 Carr 435 Km # 58,San Sebastian,Puerto Rico,685.0,4000.0,
for_sale,418000.0,5.0,3.0,0.22,"0.7 493, Hatillo, PR, 00659",0.7 493,Hatillo,Puerto Rico,659.0,3650.0,
for_sale,205000.0,3.0,3.0,0.27,"325 Salinas Providencia, Guanica, PR, 00653",325 Salinas Providencia,Guanica,Puerto Rico,653.0,976.0,
for_sale,225000.0,5.0,4.0,0.12,"Vannina, Ponce, PR, 00717",Vannina,Ponce,Puerto Rico,717.0,1600.0,
for_sale,150000.0,3.0,1.0,0.07,"2 San German, San German, PR, 00683",2 San German,San German,Puerto Rico,683.0,363.0,
for_sale,469000.0,3.0,2.0,0.69,"Carretera 457 K M 0 2 Bo Planas, Isabela, PR, 00662",Carretera 457 K M 0 2 Bo Planas,Isabela,Puerto Rico,662.0,2505.0,
for_sale,475000.0,4.0,4.0,4.84,"PR-445 Km 3 4 Interior, San Sebastian, PR, 00685",PR-445 Km 3 4 Interior,San Sebastian,Puerto Rico,685.0,3690.0,
for_sale,160000.0,2.0,1.0,,"B15 Carr 115 Km 24 1 Int Unit B15, Aguada, PR, 00602",B15 Carr 115 Km 24 1 Int Unit B15,Aguada,Puerto Rico,602.0,813.0,
for_sale,750000.0,12.0,6.0,0.52,"Calle 4, Cabo Rojo, PR, 00623",Calle 4,Cabo Rojo,Puerto Rico,623.0,4800.0,
for_sale,495000.0,4.0,3.0,0.4,"6 Calle B, Lajas, PR, 00667",6 Calle B,Lajas,Puerto Rico,667.0,6500.0,
for_sale,339000.0,4.0,2.0,0.1,"13 Calle Valle Hermoso, Aguada, PR, 00602",13 Calle Valle Hermoso,Aguada,Puerto Rico,602.0,1955.0,
for_sale,1200000.0,5.0,4.0,1.8,"414 Carr 414 Bo Atalaya Km 0 6 Int Aguada, Aguada, PR, 00677",414 Carr 414 Bo Atalaya Km 0 6 Int Aguada,Aguada,Puerto Rico,677.0,6000.0,
for_sale,395000.0,3.0,2.0,0.25,"307 Lomas De La Bahia, Cabo Rojo, PR, 00623",307 Lomas De La Bahia,Cabo Rojo,Puerto Rico,623.0,2800.0,
for_sale,125000.0,,1.0,,"304 Calle Manuel Blanco Unit 304, Mayaguez, PR, 00682",304 Calle Manuel Blanco Unit 304,Mayaguez,Puerto Rico,682.0,390.0,
for_sale,950000.0,9.0,8.0,0.17,"C1 Carr 429 Bo Barrero, Rincon, PR, 00677",C1 Carr 429 Bo Barrero,Rincon,Puerto Rico,677.0,3852.0,
for_sale,82000.0,1.0,1.0,,"Apt 1-A Calle Jose De Diego Unit-A, Mayaguez, PR, 00680",Apt 1-A Calle Jose De Diego Unit-A,Mayaguez,Puerto Rico,680.0,471.0,
for_sale,389000.0,2.0,2.0,,"19900 Carr 102 Km 9 8 Unit 601, Cabo Rojo, PR, 00623",19900 Carr 102 Km 9 8 Unit 601,Cabo Rojo,Puerto Rico,623.0,1356.0,
for_sale,650000.0,9.0,7.0,0.46,"Km 105 Camino Cesar Gomez, Mayaguez, PR, 00680",Km 105 Camino Cesar Gomez,Mayaguez,Puerto Rico,680.0,3709.0,
for_sale,950000.0,4.0,2.0,0.49,"1 Calle # 13, Rincon, PR, 00677",1 Calle # 13,Rincon,Puerto Rico,677.0,2450.0,
for_sale,55000.0,,,0.2,"Km 7 8 Carretera # 130, Hatillo, PR, 00659",Km 7 8 Carretera # 130,Hatillo,Puerto Rico,659.0,,
for_sale,45000.0,,,0.2,"Carr 102 Preliminar, Cabo Rojo, PR, 00623",Carr 102 Preliminar,Cabo Rojo,Puerto Rico,623.0,,
for_sale,349000.0,3.0,2.0,,"Solar 7 Sea Bch Unit B, Rincon, PR, 00677",Solar 7 Sea Bch Unit B,Rincon,Puerto Rico,677.0,1688.0,
for_sale,62000.0,,,0.21,"Km 7 8 Carr # 130, Hatillo, PR, 00659",Km 7 8 Carr # 130,Hatillo,Puerto Rico,659.0,,
for_sale,80000.0,,,0.49,"Cam Valenta, Cabo Rojo, PR, 00623",Cam Valenta,Cabo Rojo,Puerto Rico,623.0,,
for_sale,400000.0,,,0.99,"Carretera 111 Km 12 6 Barrio Capa Moca, Moca, PR, 00676",Carretera 111 Km 12 6 Barrio Capa Moca,Moca,Puerto Rico,676.0,43082.0,
for_sale,120000.0,,,2.82,"Ii Camino Cofresi, Cabo Rojo, PR, 00623",Ii Camino Cofresi,Cabo Rojo,Puerto Rico,623.0,,
for_sale,70000.0,,,0.28,"11 D, Cabo Rojo, PR, 00623",11 D,Cabo Rojo,Puerto Rico,623.0,,
for_sale,160000.0,,,14.34,"1 Pr, Cabo Rojo, PR, 00623",1 Pr,Cabo Rojo,Puerto Rico,623.0,,
for_sale,95000.0,5.0,2.0,0.16,"113 Bo Cacao Carr 113 Km 11 9 Int, Quebradillas, PR, 95000",113 Bo Cacao Carr 113 Km 11 9 Int,Quebradillas,Puerto Rico,95000.0,1757.0,
for_sale,89000.0,3.0,2.0,1.17,"20.6 Sr 149 Km 20 6 Pesas Ward Ciales Pr, Ciales, PR, 00638",20.6 Sr 149 Km 20 6 Pesas Ward Ciales Pr,Ciales,Puerto Rico,638.0,1000.0,
for_sale,275000.0,3.0,2.0,1.48,"146 Carr, Ciales, PR, 00638",146 Carr,Ciales,Puerto Rico,638.0,1820.0,
for_sale,65000.0,3.0,2.0,0.1,"A12 Las Casitas # A, Ciales, PR, 00638",A12 Las Casitas # A,Ciales,Puerto Rico,638.0,1100.0,
for_sale,225000.0,4.0,3.0,2.23,"Km 18 5 Carr # 146, Ciales, PR, 00638",Km 18 5 Carr # 146,Ciales,Puerto Rico,638.0,3344.0,
for_sale,98000.0,3.0,1.0,1.16,"Km Hm 7 2 Carretera # 615, Ciales, PR, 00638",Km Hm 7 2 Carretera # 615,Ciales,Puerto Rico,638.0,1100.0,
for_sale,55000.0,3.0,2.0,0.09,"21.7 146, Ciales, PR, 00638",21.7 146,Ciales,Puerto Rico,638.0,1092.0,
for_sale,65000.0,3.0,2.0,0.09,"Las Casitas Unit A12, Ciales, PR, 00638",Las Casitas Unit A12,Ciales,Puerto Rico,638.0,1100.0,
for_sale,23000.0,,,0.2,"Carr 149 Km 19 5 Int Bo Pesas Unit 6, Ciales, PR, 00638",Carr 149 Km 19 5 Int Bo Pesas Unit 6,Ciales,Puerto Rico,638.0,,
for_sale,65000.0,,,1.94,"Carr 146 Km 15 8 Int Bo Fronton, Ciales, PR, 00638",Carr 146 Km 15 8 Int Bo Fronton,Ciales,Puerto Rico,638.0,,
for_sale,290000.0,,,50.26,"Km 7 1 Carr # 615, Ciales, PR, 00638",Km 7 1 Carr # 615,Ciales,Puerto Rico,638.0,,
for_sale,47000.0,,,0.68,"Carr 149 Km 19 5 Int Bo Pesas Unit Remanente, Ciales, PR, 00638",Carr 149 Km 19 5 Int Bo Pesas Unit Remanente,Ciales,Puerto Rico,638.0,,
for_sale,79000.0,5.0,2.0,0.12,"90 # A10, Utuado, PR, 00641",90 # A10,Utuado,Puerto Rico,641.0,1620.0,
for_sale,106700.0,3.0,2.0,0.97,"140 Bo Palmas Carr 140 Km # 194, Utuado, PR, 00641",140 Bo Palmas Carr 140 Km # 194,Utuado,Puerto Rico,641.0,1205.0,
for_sale,180000.0,3.0,2.0,10.44,"111 Carr, Utuado, PR, 00641",111 Carr,Utuado,Puerto Rico,641.0,1251.0,
for_sale,550000.0,6.0,3.0,28.17,"Pr, Utuado, PR, 00641",Pr,Utuado,Puerto Rico,641.0,5000.0,
for_sale,70000.0,2.0,1.0,0.22,"55 Mameyes Sr 140, Utuado, PR, 00641",55 Mameyes Sr 140,Utuado,Puerto Rico,641.0,845.0,
for_sale,69900.0,3.0,3.0,0.23,"Carreteras 141 Km 17 7 Barrio Mameyes, Utuado, PR, 00641",Carreteras 141 Km 17 7 Barrio Mameyes,Utuado,Puerto Rico,641.0,1326.0,
for_sale,198500.0,4.0,2.0,2.91,"Km 39 5 Carr 140 Km 39 5 Bo Mameyes, Utuado, PR, 00641",Km 39 5 Carr 140 Km 39 5 Bo Mameyes,Utuado,Puerto Rico,641.0,1000.0,
for_sale,75000.0,5.0,3.0,0.1,"191 Ave Esteves, Utuado, PR, 00641",191 Ave Esteves,Utuado,Puerto Rico,641.0,950.0,
for_sale,219900.0,4.0,2.0,2.06,"Km 4 Carr # 111, Utuado, PR, 00641",Km 4 Carr # 111,Utuado,Puerto Rico,641.0,1100.0,
for_sale,95000.0,3.0,2.0,0.86,"Carr 111 Bo Viv Abajo, Utuado, PR, 00641",Carr 111 Bo Viv Abajo,Utuado,Puerto Rico,641.0,1700.0,
for_sale,99000.0,13.0,4.0,0.2,"210 Bda Los Pinos, Utuado, PR, 00641",210 Bda Los Pinos,Utuado,Puerto Rico,641.0,600.0,
for_sale,75000.0,3.0,1.0,0.28,"Pr 611 Km # 685, Utuado, PR, 00641",Pr 611 Km # 685,Utuado,Puerto Rico,641.0,781.0,
for_sale,195000.0,3.0,4.0,1.94,"Carr 111 Calle Las Flores, Utuado, PR, 00641",Carr 111 Calle Las Flores,Utuado,Puerto Rico,641.0,2500.0,
for_sale,600000.0,6.0,3.0,30.0,"Pr 605 Bo Consejo # 0, Utuado, PR, 00641",Pr 605 Bo Consejo # 0,Utuado,Puerto Rico,641.0,5000.0,
for_sale,120000.0,3.0,1.0,0.26,"Pr611 Km 8 5 Sabana Grande, Utuado, PR, 00641",Pr611 Km 8 5 Sabana Grande,Utuado,Puerto Rico,641.0,781.0,
for_sale,108000.0,4.0,1.0,0.94,"8.0 610, Utuado, PR, 00641",8.0 610,Utuado,Puerto Rico,641.0,13818.0,
for_sale,550000.0,,,135.0,"Pr # 605, Utuado, PR, 00641",Pr # 605,Utuado,Puerto Rico,641.0,,
for_sale,200000.0,,,18.66,"Pr # 605, Utuado, PR, 00641",Pr # 605,Utuado,Puerto Rico,641.0,,
for_sale,69995.0,,,2.91,"Carr 111 Bo Caguana, Utuado, PR, 00641",Carr 111 Bo Caguana,Utuado,Puerto Rico,641.0,,
for_sale,60000.0,,,1.96,"4 LA Pra, Utuado, PR, 00641",4 LA Pra,Utuado,Puerto Rico,641.0,,
for_sale,40000.0,,,0.99,"2 LA Pra, Utuado, PR, 00641",2 LA Pra,Utuado,Puerto Rico,641.0,,
for_sale,550000.0,,,139.0,"Pr, Utuado, PR, 00641",Pr,Utuado,Puerto Rico,641.0,,
for_sale,329000.0,,,1.42,"Avenida Fernando Ribas Dominicci, Utuado, PR, 00641",Avenida Fernando Ribas Dominicci,Utuado,Puerto Rico,641.0,,
for_sale,12000000.0,4.0,7.0,0.37,"418 Dorado Bch E, Dorado, PR, 00646",418 Dorado Bch E,Dorado,Puerto Rico,646.0,7096.0,
for_sale,750000.0,3.0,3.0,0.24,"6E Zafiro St, Dorado, PR, 00646",6E Zafiro St,Dorado,Puerto Rico,646.0,2377.0,
for_sale,550000.0,3.0,3.0,0.16,"Chalets Dorado Del Mar, Dorado, PR, 00646",Chalets Dorado Del Mar,Dorado,Puerto Rico,646.0,2000.0,
for_sale,950000.0,4.0,3.0,0.14,"692 Mar Del Norte St, Dorado, PR, 00646",692 Mar Del Norte St,Dorado,Puerto Rico,646.0,2850.0,
for_sale,1150000.0,5.0,3.0,0.14,"695 Paseo Los Corales Ii, Dorado, PR, 00646",695 Paseo Los Corales Ii,Dorado,Puerto Rico,646.0,3500.0,
for_sale,550000.0,3.0,2.0,0.1,"AA36 Calle Bruma, Dorado, PR, 00646",AA36 Calle Bruma,Dorado,Puerto Rico,646.0,1800.0,
for_sale,5500000.0,3.0,2.0,0.24,"35 Brenas Ests, Dorado, PR, 00646",35 Brenas Ests,Dorado,Puerto Rico,646.0,2000.0,
for_sale,16000000.0,4.0,7.0,0.75,"31 Dorado Country Ests, Dorado, PR, 00646",31 Dorado Country Ests,Dorado,Puerto Rico,646.0,7000.0,
for_sale,59200.0,2.0,1.0,0.08,"19C Calle # 12, Dorado, PR, 00646",19C Calle # 12,Dorado,Puerto Rico,646.0,700.0,
for_sale,995000.0,4.0,3.0,0.25,"771 Mar Negro St, Dorado, PR, 00646",771 Mar Negro St,Dorado,Puerto Rico,646.0,2900.0,
for_sale,595000.0,2.0,2.0,,"P6 Costa Dorada St Unit P6, Dorado, PR, 00646",P6 Costa Dorada St Unit P6,Dorado,Puerto Rico,646.0,1155.0,
for_sale,1275000.0,4.0,4.0,0.25,"769 Calle Mar Negro, Dorado, PR, 00646",769 Calle Mar Negro,Dorado,Puerto Rico,646.0,2900.0,
for_sale,1135000.0,4.0,3.0,0.15,"689 Calle Mar Del Norte, Dorado, PR, 00646",689 Calle Mar Del Norte,Dorado,Puerto Rico,646.0,2850.0,
for_sale,4995000.0,3.0,4.0,0.22,"20 Dorado Bch E, Dorado, PR, 00646",20 Dorado Bch E,Dorado,Puerto Rico,646.0,3100.0,
for_sale,55000.0,2.0,2.0,0.11,"Lote 2 Pr Lot 679, Dorado, PR, 00646",Lote 2 Pr Lot 679,Dorado,Puerto Rico,646.0,800.0,
for_sale,575000.0,3.0,3.0,0.52,"21 Dorado Del Mar, Dorado, PR, 00646",21 Dorado Del Mar,Dorado,Puerto Rico,646.0,1500.0,
for_sale,465000.0,3.0,2.0,0.27,"73 Calle Guayacan, Dorado, PR, 00646",73 Calle Guayacan,Dorado,Puerto Rico,646.0,2200.0,
for_sale,495000.0,3.0,2.0,,"Pr6690 El Dorado Clb, Vega Alta, PR, 00646",Pr6690 El Dorado Clb,Vega Alta,Puerto Rico,646.0,1564.0,
for_sale,895000.0,4.0,3.0,0.12,"Q-6 Tiburn St, Dorado, PR, 00646",Q-6 Tiburn St,Dorado,Puerto Rico,646.0,2490.0,
for_sale,11500000.0,4.0,5.0,1.98,"315 Dorado Bch E, Dorado, PR, 00646",315 Dorado Bch E,Dorado,Puerto Rico,646.0,7000.0,
for_sale,2500000.0,4.0,4.0,0.25,"28 Calle Palma De Mallorca, Dorado, PR, 00646",28 Calle Palma De Mallorca,Dorado,Puerto Rico,646.0,3509.0,
for_sale,1100000.0,4.0,3.0,0.14,"618 Calle Mar De Bering, Dorado, PR, 00646",618 Calle Mar De Bering,Dorado,Puerto Rico,646.0,3500.0,
for_sale,5950000.0,3.0,5.0,0.23,"263 Dorado Bch E, Dorado, PR, 00646",263 Dorado Bch E,Dorado,Puerto Rico,646.0,3200.0,
for_sale,2849000.0,4.0,5.0,0.21,"4 Calle Palma Real, Dorado, PR, 00646",4 Calle Palma Real,Dorado,Puerto Rico,646.0,5000.0,
for_sale,850000.0,4.0,2.0,0.21,"434 Via Motis, Dorado, PR, 00646",434 Via Motis,Dorado,Puerto Rico,646.0,999.0,
for_sale,6495000.0,4.0,4.0,0.15,"3 Cond the Grns Unit D3, Dorado, PR, 00646",3 Cond the Grns Unit D3,Dorado,Puerto Rico,646.0,6703.0,
for_sale,1300000.0,7.0,4.0,,"605 Mar Indico St, Dorado, PR, 00646",605 Mar Indico St,Dorado,Puerto Rico,646.0,2767.0,
for_sale,6350000.0,3.0,4.0,0.06,"Plantation Village Plantation Dr Unit Ph, Dorado, PR, 00646",Plantation Village Plantation Dr Unit Ph,Dorado,Puerto Rico,646.0,2500.0,
for_sale,2000000.0,3.0,3.0,0.19,"244 Jaguey, Dorado, PR, 00646",244 Jaguey,Dorado,Puerto Rico,646.0,3500.0,
for_sale,300000.0,4.0,4.0,0.07,"Dorado, PR, 00646",,Dorado,Puerto Rico,646.0,3090.0,
for_sale,5900000.0,3.0,4.0,0.09,"65 Green Villas Dr Unit 15, Dorado, PR, 00646",65 Green Villas Dr Unit 15,Dorado,Puerto Rico,646.0,3914.0,
for_sale,1775000.0,4.0,3.0,0.23,"501 Camino De Cambalache, Dorado, PR, 00646",501 Camino De Cambalache,Dorado,Puerto Rico,646.0,3337.0,
for_sale,1795000.0,4.0,4.0,0.23,"418 Camino Del Susua, Dorado, PR, 00646",418 Camino Del Susua,Dorado,Puerto Rico,646.0,2900.0,
for_sale,3500000.0,4.0,4.0,0.24,"2 Calle Palma Real, Dorado, PR, 00646",2 Calle Palma Real,Dorado,Puerto Rico,646.0,2500.0,
for_sale,1325000.0,4.0,3.0,0.19,"20 Camino Del Merlin, Dorado, PR, 00646",20 Camino Del Merlin,Dorado,Puerto Rico,646.0,2500.0,
for_sale,5000000.0,3.0,4.0,0.99,"15 The Legends, Dorado, PR, 00646",15 The Legends,Dorado,Puerto Rico,646.0,3500.0,
for_sale,4600000.0,3.0,3.0,,"75 Fairways Village Dr Apt 22, Dorado, PR, 00646",75 Fairways Village Dr Apt 22,Dorado,Puerto Rico,646.0,3095.0,
for_sale,1500000.0,3.0,3.0,13.65,"G5 Costa Dorada Unit G5, Dorado, PR, 00646",G5 Costa Dorada Unit G5,Dorado,Puerto Rico,646.0,1942.0,
for_sale,3950000.0,7.0,6.0,0.26,"254 Camino Del Flamboyan, Dorado, PR, 00646",254 Camino Del Flamboyan,Dorado,Puerto Rico,646.0,4800.0,
for_sale,1250000.0,6.0,4.0,,"Paseo Los Corales I Calle Mar Indigo, Dorado, PR, 00646",Paseo Los Corales I Calle Mar Indigo,Dorado,Puerto Rico,646.0,1495.0,
for_sale,1125000.0,2.0,2.0,,"C Costa Dorada Unit C2, Dorado, PR, 00646",C Costa Dorada Unit C2,Dorado,Puerto Rico,646.0,1172.0,
for_sale,3995000.0,,,0.47,"The Plantation at Dorado Cottages, Dorado, PR, 00646",The Plantation at Dorado Cottages,Dorado,Puerto Rico,646.0,,
for_sale,97900.0,4.0,2.0,0.51,"70 Com Rafael Capo 70 Calle # A, Hatillo, PR, 00659",70 Com Rafael Capo 70 Calle # A,Hatillo,Puerto Rico,659.0,1641.0,
for_sale,58000.0,3.0,1.0,0.05,"3117 Espada, Ponce, PR",3117 Espada,Ponce,Puerto Rico,,790.0,
for_sale,144900.0,4.0,4.0,0.2,"2 Km 833 Barrio Carrizales, Hatillo, PR, 00685",2 Km 833 Barrio Carrizales,Hatillo,Puerto Rico,685.0,1760.0,
for_sale,265000.0,3.0,3.0,2.91,"Km 1 3 Int # Pr434 # PR434, Moca, PR, 00676",Km 1 3 Int # Pr434 # PR434,Moca,Puerto Rico,676.0,2485.0,
for_sale,180000.0,3.0,2.0,10.44,"111 Carr, Utuado, PR, 00641",111 Carr,Utuado,Puerto Rico,641.0,1251.0,
for_sale,99000.0,3.0,1.0,0.15,"230 Calle # 1, Juana Diaz, PR, 00795",230 Calle # 1,Juana Diaz,Puerto Rico,795.0,800.0,
for_sale,76900.0,3.0,2.0,,"E 331 Apt E 331 Alborada Unit E331, Canovanas, PR, 00729",E 331 Apt E 331 Alborada Unit E331,Canovanas,Puerto Rico,729.0,1200.0,2020-02-28
for_sale,95000.0,3.0,1.0,0.1,"30 Calle, Ponce, PR, 00728",30 Calle,Ponce,Puerto Rico,728.0,1100.0,
for_sale,245000.0,4.0,3.0,0.22,"Alturas De Quebrada, Camuy, PR, 00678",Alturas De Quebrada,Camuy,Puerto Rico,678.0,900.0,
for_sale,70000.0,3.0,1.0,0.04,"G-45 9, Penuelas, PR, 00624",G-45 9,Penuelas,Puerto Rico,624.0,913.0,
for_sale,25000.0,,,1.07,"33 Bo Pueblo Lote 33 Calle Emilio Castro, Lares, PR, 00669",33 Bo Pueblo Lote 33 Calle Emilio Castro,Lares,Puerto Rico,669.0,,
for_sale,289000.0,,,65.07,"2 Km Carr # 654, Arecibo, PR, 00612",2 Km Carr # 654,Arecibo,Puerto Rico,612.0,,
for_sale,28000.0,,,0.14,"2 Carr 115 Km 3 2 Int, Moca, PR, 00676",2 Carr 115 Km 3 2 Int,Moca,Puerto Rico,676.0,,
for_sale,325000.0,,,4.22,"129 Carretera, Lares, PR, 00669",129 Carretera,Lares,Puerto Rico,669.0,,
for_sale,103000.0,,,0.6,"Calle 5 Cuarta Ext, Ponce, PR, 00717",Calle 5 Cuarta Ext,Ponce,Puerto Rico,717.0,,
for_sale,575000.0,,,262.0,"1 366, Sabana Grande, PR, 00637",1 366,Sabana Grande,Puerto Rico,637.0,,
for_sale,1000000.0,,,0.71,"Carr 149 Km Hm 58 2 Bo Tierra Santa, Villalba, PR, 00766",Carr 149 Km Hm 58 2 Bo Tierra Santa,Villalba,Puerto Rico,766.0,,
for_sale,225000.0,3.0,3.0,0.72,"2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444, Ponce, PR, 00731",2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444,Ponce,Puerto Rico,731.0,2460.0,
for_sale,119000.0,3.0,2.0,0.08,"11 D, Juana Diaz, PR, 00795",11 D,Juana Diaz,Puerto Rico,795.0,1084.0,
for_sale,97000.0,4.0,2.0,0.35,"Pozo Hondo Guayabal Carretera 149 Ramal 559 Km # 630, Juana Diaz, PR, 00795",Pozo Hondo Guayabal Carretera 149 Ramal 559 Km # 630,Juana Diaz,Puerto Rico,795.0,1918.0,
for_sale,210000.0,4.0,3.0,5.05,"Km 18 9 Bo Guaraguao, Ponce, PR, 00730",Km 18 9 Bo Guaraguao,Ponce,Puerto Rico,730.0,1520.0,
for_sale,67600.0,4.0,1.0,0.8,"9 Jaime L Drew, Ponce, PR, 00731",9 Jaime L Drew,Ponce,Puerto Rico,731.0,921.0,
for_sale,102900.0,3.0,1.0,0.09,"98 Calle Guayacan, Juana Diaz, PR, 00795",98 Calle Guayacan,Juana Diaz,Puerto Rico,795.0,870.0,
for_sale,121000.0,3.0,2.0,0.22,"447 Sect Lomas De Aibonito Guerrero Carr 447 Km 4 1 Int Lote Lot 11, San Sebastian, PR, 00685",447 Sect Lomas De Aibonito Guerrero Carr 447 Km 4 1 Int Lote Lot 11,San Sebastian,Puerto Rico,685.0,1134.0,
